"","MMM","A","ADS","EXPE","LNT","ALL","ALB","ADM","CBG","CHK","ARNC","ALXN","AAPL","F","AEE","AON","EMN","CL","EXR","CVX","EMR","BSX","CTSH","LEG","DUK","AIZ","FMC","COST","GGP","FTI","EXPD","BMY","GLW","NKE","ETR","CINF","FCX","KR","IRM","HAL","GE","EW","MCHP","RL","EXC","DFS","MON","MDLZ","MAA","NOV","JBHT","ESRX","NTAP","SWK","FE","GS","NEM","PG","PSA","NFX","RTN","HOLX","TDC","TSCO","PNW","PNC","NUE","SYY","REG","NBL","RHI","IDXX","TXN","FOXA","PEG","STT","PX","TSN","SPG","OKE","ROK","PRGO","TSS","FOX","SRE","TMK","MOS","WMT","SLG","PXD","UTX","DGX","VRSN","VFC","WEC","USB","VMC","WBA","VNO","SWN"
"2003-06-03",0.0093957216403624,0.0169406272361802,-0.00790509629383084,0.0260057343898909,0.000987166911360552,-0.00472819682134368,0.00517369964092708,0,0.00298066545157155,-0.00381306414228426,-0.00913249436671961,0.0409921928016632,-0.00805527667941015,-0.0349300216835917,0.0043763966253876,-0.0175614269299473,-0.00722030835996224,0.000672088749882766,0.00296736122780201,0.0118605717533011,0.0162359991619382,0.0204585415182932,-0.00659064489545379,-0.00180745639338725,-0.00259406489853496,0.00578593706704393,-0.0139191112106994,0.000803293624533536,0.00585530185031596,-0.0135442251077573,-0.0126950348927076,-0.003081666537408,-0.0390565679391135,-0.0220384642066579,0.00454118089266732,-0.012040330495916,0.0074447464495795,0.0120847392150718,-0.00382219130690035,-0.00941787782956677,0.00172261888803762,-0.00332668304136662,0.0182836762493331,-0.0406989100225921,0.0181574364660803,0.00675672596570633,0.00598804184462269,0.0104071952485357,-0.00757583183127212,-0.00871185814849354,0.022217258719299,0.000155508903198267,0.0224994090574766,-0.00500540900240688,-0.00350077099818009,-0.00648496324274492,-0.00661159433231293,0.00796212947213534,0.00289430022289452,0.0013197837470665,-0.0168859862273191,-0.0160815992183422,0.0595954581005465,0.0270228752696667,0.0071174942238908,-0.0108264156233429,-0.0123128992480041,-0.0158246485142874,-0.00615925075946679,0.0109436565305074,0.00115406821810662,0.00673592218502028,0.0255417120203876,-0.010920552992168,0.0112996016361236,-0.00920251916640344,0.000494486114180467,0.00616651491566396,0.0125790460923988,-0.00195121252111786,0.0165360943758149,0.0284186919073928,-0.000935063203592329,-0.0116018349711459,-0.00143933096887632,-0.0225602910521604,-0.0538685918128744,0.00740671909670923,-0.0106983235008842,0.00337778509599477,-0.000288242068616969,-0.0261685285149867,0.0660586633102127,-0.0070450389232089,-0.00249866273137027,0.00253494009846541,-0.0164092722464902,0.0585332313067509,0.00685175199229327,-0.00331675262599382
"2003-06-04",0.0064776275159278,0.0441549781702667,0.02393836916709,-0.0263990677244276,0.0161491153316269,0.00389535845491382,0.017175646052264,0.0251738831539242,-0.0476190142957471,0.028250451662828,0.0356551198610016,0.038068035670525,0.0166142998719549,-0.0122354467588383,0.00239888897505264,0.000393623307581773,0.0244569317479757,-0.00387104756511245,-0.0339015516756813,0.011450452260581,0.0106175902688433,0.0626080571803203,0.111091771677498,0.0174852691126172,0.0129034048359078,-0.00578593706704389,0.0134423531563768,0.00187188178910093,0.0124328232189904,0.00679504313282881,0.0184126030290042,0.00154198183101336,0.0923314817526645,0.020429165692151,0.0065857608754621,0.0128378587809759,0.00174367960482684,-0.00300752106395511,0.0164581341794128,0.0208562571481566,0.010614788931748,0.0063112649285481,0.0360203851432668,0.0314241264160507,0.00979740928531336,0.0106057371452015,0.0294138852062932,0.00758383734929329,0.0210693271642683,0,0.0186582246084359,0.0215359807630045,0.0220043047772623,0.0117585534380781,0.00484392766292757,0.0267475083670281,0.0235999477347829,0.00347032112283984,0.0211618426313417,0.0190730798160739,0.00660071556714575,0.0393191593443135,0.0152094186635287,0.0337040431045781,0.00340897139613371,0.0235448066309743,-0.000619642692551756,0.00875069607226923,0.0131522279746667,0.00951130023621857,0.01317693084661,0.000559284130909833,0.0230115133966031,0.0259352298749428,0.00503207820688821,0.0236021620482292,0.00378321036806163,0.0362212634343184,0.00648923772722802,0.0226898131332672,0.0210961580466711,0.0191614716238681,0.0267667122797749,0.0243367727419021,0.0206707288550529,0.00627449117331632,-0.0784716154414953,0.0189304314768126,0.015575653566532,0.00820896385516623,0.00675047446722846,-0.00771721275903114,-0.00444022296273469,0.0137825611709515,0.0113718354118568,0.0200507548514691,0.0230573488524878,0.0030683669363523,0.00305633668421681,-0.00532979276334771
"2003-06-05",-0.0106072076518634,-0.0131447817619004,0.0193867138001901,-0.0263068179449127,-0.0146701897477937,-0.00724635298063803,-0.00253945356858834,-0.00966969661795894,0.0181718129694458,-0.00652073319040171,-0.00540339102758776,0.128357480536557,0.00227003489818198,0.00378072283990593,-0.00919039271351219,0.0287063931788591,0.000294653126145728,-0.00371681448809767,0.0602188599930547,0.0066193827627448,0.00701620308051441,0.0294532317331957,-0.00091074687533848,-0.0022246504786823,-0.00668904737895881,0,-0.00430108189939059,-0.0134482930518658,0.00427417643784681,-0.000451569210653685,-0.0166719004792093,0.035569433292706,0.0243445718977378,-0.00250851233495892,-0.017786637139686,-0.004794885668739,0.00953626646023996,-0.0481277330229899,-0.00301814562349101,-0.00168634104043648,0.0142038230291862,0.0138114658487138,-0.0180649213691152,-0.00598132624360971,-0.0236426353844523,0.0535118199785757,0.0148648145855858,0.00301747366880485,0.00148805828262063,0.00124915478953229,-0.018658224608436,0.0342565842663303,0.0147813956058389,0.0126717640688225,-0.00673403218134407,0.023762381046191,0.0343873412144706,-0.0107756580080721,0.00451722958981959,-0.0114524937317876,0.00593476666275997,0.0283075917115944,-0.0205878796770893,0.00956945101615067,-0.0105264656200245,-0.0036173674339811,0.0115038244814847,0,-0.00116202800463911,0.00105124845423757,-0.0051355319716164,0.0248494288123083,-0.0123988235968548,0.0106424495793407,-0.018885959766733,0.00575214812546218,0.00262338238665017,0.00492854620114918,-0.00440800018306316,-0.0144232707246834,0.0182980837537345,0.00391901220073582,0.0131194375082611,0.00787777632105215,-0.00921338905760884,-0.000260628179897216,0.00542742173536502,0.0140119917871398,-0.00143204954824299,-0.00933364998825181,0.0109617157255653,0.00834450261648911,-0.0290249333318121,0.00669243167103839,-0.00887317268048657,-0.00248443186829306,0.0176019777007942,0.000306417519530058,0.00234463893123076,0.00200200267067297
"2003-06-06",0.00587161872881391,-0.0174542000204911,-0.00200196259051358,-0.0179304112776398,-0.0168906151644237,0.00863397636671276,-0.011324321931196,0.0120725812342692,-0.000766500583081776,0.000934070125142814,0.00347694129561817,0.0317667096797521,-0.0281708769666962,0.0103238833416361,-0.00683805450776126,0.0114070056005592,-0.0112560430127616,-0.00815782906230856,-0.0450094413295259,-0.000134572142323525,0.00110338372914411,-0.0139936036035425,0.0462921992539098,0.00355714009772398,-0.0192864390243017,0.00463138621424981,0.00286944242795296,-0.0451412932538331,0.00768044021355992,0.000451569210653735,-0.0324033641744216,0.00111462021571427,-0.00634922767865889,-0.00521630825742606,-0.00325082990177985,-0.00535470902526114,-0.00302441362531636,-0.00126502230658663,-0.0157402731482379,0.0146599484106848,0.0173106186765766,-0.007539783300836,-0.00915641868876324,-0.0200726682533949,-0.00241251198197536,-0.038084462088982,-0.0052493558861439,0.00690586772051569,-0.00372443640441597,-0.0117205324813855,-0.0327026350640969,0.00659584655835117,-0.0170749173191679,-0.00737236983840618,-0.0133317717561928,0.0159093582838445,0.0105854036170757,-0.00636728458838785,0.0100897995818405,-0.0121149226779562,0.0148379536051022,0.00873367996875463,0.00882084338704481,-0.0146971414637961,-0.00530507896615711,-0.0166467513063716,0.00651468102119367,0.00225621372513353,0.0101229494919153,-0.00447545830602536,0.0270896369673753,-0.0145586969191523,0.00526447721567632,0.000378003714448742,-0.00372700192548819,0.00249073606338649,-0.0130204066552495,-0.00591717702808862,0.0121398889312056,0.00145177976822737,-0.0039494916277207,-0.0331375581998758,0.0133930129905391,-0.000313925230308025,-0.00607036322198056,0.0129501809835007,-0.00271002875886513,-0.0184779835791913,0.00171827075494743,-0.00375802779293264,0.00536578525479791,-0.0295964332423891,-0.0238421889627596,-0.00850191904598377,0.000356442705609456,0.0172630667142071,0.00519471298029917,-0.00276034513131112,0.0226913936578225,0.0191488188387607
"2003-06-09",-0.00150431126500261,-0.0272983604987198,-0.039653712678319,-0.00577317067386275,-0.00250815280721302,-0.0187549794059273,-0.020037776175897,-0.0112631922787108,0.0121951964067048,-0.0178996756490623,-0.0167221040301594,-0.00167644632725237,-0.021214464285482,-0.0178996771500938,-0.017414996556634,-0.0291543460640477,-0.0180346932470986,0.00289685817128567,0.00376648279547686,-0.00879158961071879,-0.0149989297345112,0.000713195465323262,0,-0.0197227813973903,-0.00263507790844027,0.00115455085279412,-0.0256362286206375,-0.00882057207185549,-0.00932224213994918,-0.000903342428186296,-0.00299856287649445,-0.0145878402404716,-0.0192932029346788,-0.00307053433696163,-0.00691913216631257,-0.00781571106497334,-0.0126280798523597,-0.0224009366891668,-0.00744841018604777,-0.0167718816138283,-0.00529451949217406,-0.0155864538224252,-0.0230404969202132,-0.0298992569127046,-0.000863036214783234,-0.0339204598679611,-0.0281435362604841,-0.0117382541956507,-0.0112571172112009,0.00629597534692567,-0.0282326549366919,0.00189739530031642,-0.015620797812408,-0.03186233431866,0.00546302938017722,-0.0131640123075631,0.0110873012386573,-0.00253629727325308,0.00167169169149946,0.00211747029573818,-0.0242248185250732,-0.0159365922628128,0.0098784994093588,-0.0190996048876789,0.00689117498991927,-0.0192214254761668,-0.00651468102119375,-0.00581209275163514,0.00287350780692085,-0.0026420094628387,0.0536569771041179,-0.0235173212248315,-0.0354665299645025,-0.0217772966116781,-0.0105571889616196,-0.0367362647012409,-0.0121840447784847,-0.0280860988733048,-0.00850835072676211,-0.0121626480560252,-0.0321700848118903,-0.0238674814066433,-0.0476820864691712,-0.0238295570046184,-0.00754995510734029,-0.0194887095102587,-0.0136614146558173,0.0031654807179117,-0.001431610777152,-0.00604227680535959,-0.0252420389360785,-0.0133313635374047,-0.0424430575097531,-0.0161714530932626,-0.0114696597876294,-0.0123003188314472,-0.0345270036497423,-0.00369237342579863,-0.00919968145468333,-0.0158210287460861
"2003-06-10",0,0.000532125152560876,0.0214529679513131,-0.00914013435387217,0.00300902935161888,-0.00396373684252436,0.0108109161042157,-0.00324149392417096,-0.0342935171988649,0.00663203579596102,0.0174931396064206,0.00167644632725235,0.0229623236440709,0.0446170654888067,-0.000450574446103134,0.00272105118870952,0.00151532074713697,-0.0023849755362068,-0.0113422766039345,0.00838754894540828,-0.000559820870453766,-0.0199843899880543,0.0392374426951432,0.0183902917783487,0.0157071594757931,-0.00849750172068198,0,0.000285697950630391,0.0107862200599738,-0.00634634949628849,0.0216850327547425,0.00862879094922535,0,0.0113320755791393,-0.000192844058710094,0.008620729857456,0.00785687149522016,0.0090206797259308,0.00514282208259683,0.00842110239640835,0.0148199981429637,0.0152573440613503,0.00044817389161944,0.0298992569127046,0.0159318144955384,0.00451468035452683,0.0291000164864412,0.00874160817145143,0.0216507150518976,-0.00209425716761676,0.0143529927408237,0.020351427666674,-0.00702162021744769,0.0104940711461629,0.00813892209040579,0.0131640123075631,-0.0358573711465936,0.000331158587021149,0.00111299404003294,0.00369491051141569,0.000942686651785154,0.0447660138697066,0.0123991814928341,0.0364275279962715,-0.00158609602376204,0.00458049951121368,0.00610875448832119,-0.0104167611973491,0.0170702013691588,0.0084299761604594,0.00631243531344514,0.0171328442987404,0.00837237140637366,0.00423969417787559,0.0105571889616197,0.0219508810806189,0.0120181716936438,0.0290747297002441,0.0212637762105543,0.00536971880421824,0.00244906244859302,0.0345914447696191,0.0166055933604285,0.0118269235130155,0.0050396435864615,0.00288217155997338,0.012303641195357,0.017872369021271,0.0310320519411399,0.0224728558520586,0.0208668149024686,0.0224947425017857,-0.00420463128203192,0.00550676624303221,0.0238657809794111,-0.00247831601446709,0.0241103207829697,0.0180240107061195,0.0196757504637992,0.0255835534017453
"2003-06-11",0.013770528810778,0.00477576101393095,0.0182007447270059,-0.0100671784607542,0.00399800632485439,0.00311573679170747,-0.00371471452423861,0.0240588990076934,0.0132401466857512,0.0560035201242308,0.00499707921349055,0.0155127764574104,0.0155939595173806,0.0295588022415444,0.00494487414584814,0.0154086253528451,-0.0100442789366538,0.00459457952504545,0.00227877045058764,0.0184201145541558,0.0118761833793779,0.0830178039216482,0.00915909816670689,0.00884965932984497,-0.00729924244762768,-0.0120977865713118,0.00146878851375038,0.00796814130450507,0.0158041922340085,0.0273621017115705,-0.017190643166903,0.0104051107916519,0.0256424306133377,-0.0109703465102649,0.0116983018640635,0.0225443238968109,0.0193762789631387,0.0290791665063397,0.000256342015841074,0.0418780404809631,0.0126686768259105,0.0234233220175618,0.0395307956903123,0.00610223122037636,-0.003916565244899,-0.0591476725026949,0.0109342662955647,0.00687901631278912,-0.00110847972016101,0.0277048075626826,0.0198080007657483,0.0371633595915897,0.020918717467376,0.00610086205596567,0.0179413573495478,0.0116567227675696,-0.00063512228238492,-0.00110434026799778,0.00166715795306713,0.0249752321886144,0.011553571320666,-0.00539084863487642,0.00335508223930032,0.010454457903859,0.00264208868831275,0.0211702291664591,0.0238703541072262,0.00228795662114624,0.00281684693297335,0.0426251946398249,0.019730701866008,0.00831951553955846,-0.0780012053151344,0.0141304998888249,0.0155150041783453,0.022714042500508,-0.00448990527285208,0.0234385729720176,0.0118432620409819,-0.00488042012087818,0.0169769632408816,0.0119285708652738,0.0288567807163289,0.0176382646285924,0.0107143882124063,0.0176353574854774,-0.026154278129256,0.0114390900939741,0,0.0413551501453106,0.0285833897261627,0.0238765074135612,-0.00140548160873481,0.015825988630456,0.0129395055931253,0.0180333161870441,0.0240539199876207,0.000302769791930014,0.0199625103306797,0.0437193475404873
"2003-06-12",0.00312110116033907,-0.00265038427852432,0.00160188256917383,0.00964981256031045,0.000997009055668474,0.013762245207637,0.0114709860955977,0.0023743580604623,0,-0.0354421698726437,0.00229797913434357,0.0493397657221508,0.0181718747770965,-0.00530974698823006,0.00447430291654259,-0.008830927038425,0.016985607546535,0.0144953827439613,0.00378644905250326,0.000132275340637628,-0.00907998438712875,0.0182425957542081,0.0144005780071851,-0.0106290637535208,-0.00682605532697301,0.000392580974474361,0.000489117153307053,0.00762392532593544,-0.0140177775401338,-0.0291827667570599,0.000597788404000397,0,-0.00890024947026413,-0.00180995524523942,0.0123165366750261,0.00731646141221831,0.00764659630652811,-0.0239607932080954,0.00383882031423975,-0.00969704568286687,0.00290088841623337,0.0200547864099157,-0.00951971727427278,0,0.0201003304682482,-0.0180836146060467,-0.00473934536389645,0.00564730278321211,0.00883340303979238,-0.021018620512552,0.000805693611463953,-0.013164466428257,-0.0279901079513882,-0.00143218783105204,-0.00638982480817305,0.00677441664086875,0.0063331433970226,0.00352967496392447,-0.0324475077381974,-0.00825598127302916,0.00402792185211279,0.0460284943667027,-0.0131112945259636,-0.00521356705288743,0.00394989316765777,0.0032488150402872,-0.000793178705078594,0.00358484991349724,-0.0314311016326109,-0.0295939964254579,-0.00981671510835621,-0.00498339901754791,-0.019813284828546,-0.00684940203268145,0.0132391345536382,0.00271105523150781,0.0217614917815127,0.0200675630508094,-0.011083130068541,0.00731178268104784,0.00240188261184063,0.0260092684751183,0.0114893000477557,-0.00720666603305209,0.0214381782671467,-0.00180110043091837,0.00833338155914446,-0.00652058109145115,-0.0210534091978324,-0.012156031424272,-0.00206401176906122,-0.0269216575662644,0.0104932757158387,-0.00361011222409967,0.0196118448148838,0.00607408212757739,0.00331667612771845,-0.0242009356773391,-0.0242762354881052,0.00247678145189821
"2003-06-13",-0.00437224299931776,0.00423732349815081,-0.00200276449874049,-0.00502307449992619,-0.016072671461116,0.00556332473408451,-0.00147275431627454,0.0141289634540157,-0.00348769958312895,-0.0300491494937445,-0.0216558896345279,-0.00577277908574117,-0.0198926662195596,-0.026980053764546,0.00222972219212673,-0.00231656469782351,-0.0258962825751862,0.00367466596350387,-0.00911168035125589,-0.007566213533545,-0.02297223928754,0.0146821889422584,-0.0094398402606331,-0.0134470429076155,-0.0239947226619244,0.00274344680680678,0.000977517184387347,-0.0193132961102415,-0.00341319624088532,-0.0413916328153509,-0.0141420135117577,0.00184675956174222,-0.0298142627104264,-0.0118452410039699,-0.00150768972222941,-0.00312900392178497,-0.00636809623892074,-0.0109080324427285,-0.00383882031423968,-0.0130774238044146,-0.0136100610227357,-0.0149232806017736,-0.0394641758313923,-0.0141683016103315,-0.00738506209746106,-0.011624541679536,0.00615678004486986,-0.00773589077336864,-0.00698664347805034,-0.0343181429488965,-0.0118823974346387,-0.00307348663289337,-0.0306238280803363,-0.00647018792054408,-0.00508768007442071,-0.0131463571843801,0.0122354467588386,0.00384634798996544,-0.022036206262143,-0.0112024102973459,-0.0190422485538566,-0.0193602472845414,0.00638983556598637,0.00601324722345162,0.000525512367920409,-0.00875501840830505,-0.0230771754021475,-0.00130205094400887,-0.0175700862131561,-0.019611035086665,-0.00259948164573634,-0.000832986303891885,-0.0268582875028687,-0.0138409990025819,-0.00454537146211413,-0.00542945552160824,-0.00474054021797885,0.0131580845775112,-0.0158289172081782,-0.00878062140796318,-0.0169358886614265,-0.0148725664093961,-0.0159436503971361,-0.00979626898453915,-0.00383208969209751,-0.0100945985326942,-0.00972905519811915,-0.0174140041828045,-0.0105519015477744,-0.0273490164014545,-0.00677216335387254,-0.0129242509809352,-0.0218088137084146,-0.0941999722364105,-0.00683763347760419,-0.00566807196971562,-0.00792733991518079,-0.0156253179030809,-0.00730764316152007,-0.0225150223676349
"2003-06-16",0.0207533544143802,0.0167718499686043,0.00639486578961777,0.00544044040037001,0.0100756519887416,0.0260110766525178,0.0329799775619823,0.0208260515795608,0.000776018665253066,-0.0105415328274566,0.0269973822916428,0.0310905870700312,0.0476411693444597,0.0234244944632129,0.0108539551454521,0.0225500860411646,0.0183490769398033,0.014893573084078,-0.0122795096300617,-0.00146679132371293,0.0173720006450747,0.0243173076507064,0.020408871631207,0.0165589369503331,0.0202997817041657,-0.00274344680680675,0.0345689726070098,0.0226831112916596,0.0142258991722496,0.00189753377619141,0.0386377927054139,0.0355238512719551,0.0208340869028421,0.00821547295339109,0.0209040648546438,0.0262901991342279,0.0355611618355355,0.0304979164129277,0,0.00941665095473337,0.0222625745456544,0.0262051301284349,0.0099010257543091,0.0315076357094548,0.0157115048740148,0.0261174881548543,0.0173184763764964,0.00387542586878904,0.0055197932235979,-0.0315262754212245,0.0134918398421367,0.0299105751329897,0.0157293019085439,0.0217593746348477,0.0259686028827528,0.0257943345637559,0.0108544409121499,0.0134011266328893,0.0257574357419439,-0.00183558472075088,0.011593362235568,-0.0159154553058996,-0.0440431111249879,0.0443648717838094,0.0228522275962919,0.0194416607709477,0.0155104328077219,0.0164758370752341,0.00500964669362857,-0.00582628766780079,0.0408012238713989,0.0273989741881143,0.0241505144622165,0.0248530826185839,0.0113251488440119,0.00837856059648953,0.0390442723694149,0.0129871955268111,0.00998611693892286,0.0160392196116372,0.014534006049586,0.0483247852289213,0.0264332570681556,0.0198088145482636,0.0166150934817237,0.0213622914038464,0.0437228110138316,0.0214038716809057,0.0133847080549906,-0.00853909047038062,0.0192287476645104,0.0288481543376583,0.0600387251685801,0.0312962116263822,0.00853976154813458,0.0109026319391093,0.0178122005315198,0.0227317899547764,0.00912624808636193,0.00567645800480512
"2003-06-17",-0.00307026648206456,0,0.0126684196235697,0.00166809883692504,-0.00704228262541292,-0.00216455718075548,0.0152134545750697,0.00152555330883719,0.0104187710903781,-0.0293276005473139,0.0121030527550852,0.0207025823591706,-0.0043881579588641,0.0392892086497291,0.00132104818859823,-0.000377924782422907,-0.00699409875575688,-0.00378507803879006,0.00385356931598997,-0.00844231479845874,-0.00375086711325315,0.0208030966700103,0.00161485703239984,-0.0102611652063934,0.0560414802337931,-0.00157105292386596,0.0126613649223448,0.00363792217242095,-0.00708768421242194,0.00519972809457027,-0.0221084907542034,0.0273990088381486,0.0191454475844353,0.0121082169629456,-0.0094646340744096,-0.0109990534229676,0.0239605371238212,0.0204404762947937,0.00256087099171556,0.00406669938255361,-0.00447711006115657,0.000311575014204674,-0.0126185093106864,-0.00674918197492856,-0.00548763320271355,-0.0230453504675792,0.0368978317371416,-0.00417412638932632,-0.00330821841875774,-0.028425136402489,0.0143695926503912,0.00582223566032055,-0.00300565290879899,0.00105804980672689,-0.0155532595586241,0,0.0428680801208092,-0.00553479077986627,-0.00659311546964353,-0.00183896028910919,0.0185191406535748,-0.0177268611123353,0.0239856368303376,-0.0061361649868953,-0.00205607885334798,-0.00987616613601318,0.0207702056642247,-0.0132238667296793,-0.0228938198658526,0.00132714020806272,-0.0186638965858206,-0.00542006746933926,-0.000542500676649242,0.00602416749433729,-0.0248559130779774,0.00196131462820189,0.00424562317115314,-0.00184501897356924,-0.00870022259460125,-0.0077444424241441,-0.0104755184183723,0.00926784485753713,-0.000869943508539996,0.00837084765181053,-0.00550775937968101,-0.00869575850861738,0.0354600513788698,-0.00344482252139604,-0.0128114492505237,-0.0195789766926281,-0.00518282665887649,0.0187798946515963,0.0212068915023216,-0.023098285855559,-0.0030659196218349,0.00120409406480473,0.00377588864254592,0.00797311773686465,-0.0155645492890918,-0.0107493921559994
"2003-06-18",0.0126806675821454,0.0164951887593125,0.00939709342618223,0.0103627870355467,0.00453287101998706,-0.00788575137271904,-0.00669370123029926,-0.008419490991529,-0.00732035646794788,0.00987170892447167,0,-0.0790021031966087,0.0498624859871612,-0.0137933221323359,0.00723445005513266,-0.00378792112411961,-0.0181683211464862,0.00214108621693444,-0.0046260683887823,-0.00161610809585408,0.00711472763392306,-0.0234936419773574,-0.00485241550583374,-0.0792955578274873,0.0242047160062808,-0.029519493660336,-0.00186567218294962,0.0122156708887217,-0.0108899689122686,-0.00947425371968199,-0.0192603004624423,-0.00138699742438279,0.005044146886678,0.00822902675869149,-0.00186640591693744,-0.00515728364172901,0.023007758245128,0.0194298765719139,-0.0128701914883602,0.000405761823380034,-0.0151787507243249,0.0108444130141289,0.020647098377261,-0.0143996043501098,0.00416008573471861,0.027233211808054,0.00178731057409566,0.0106984968110033,-0.00110521287922067,0.00911174848515146,0.00448135717682532,-0.0039228998566682,0.0131580243728169,-0.00423882647681126,0.00026571921705399,-0.0288268072644291,-0.00384903515684156,-0.00381617428729749,-0.0171142683323253,-0.0119032221449908,0.00244343432502961,-0.0164645036359441,0.0178068356852088,-0.0211884688391474,0.00436406802229565,-0.0165427646712323,0.00857705063175968,0.00162209283940099,-0.0209701952549934,-0.00745477360802155,-0.0107499886204728,-0.03624687851648,0.00918180903742371,-0.0243173489664826,-0.00718348571168332,0.00391102899355955,-0.0223730077637099,-0.00741430643922748,0.00487114777241045,-0.00633676736675623,-0.00935925448336384,-0.00493219248931906,0.00130463162666495,-0.0193273142515424,0.00310184646778286,-0.0105874456416143,-0.00387847932857086,0.00326384687027261,-0.011527562477656,-0.0188069261750553,0.000956714388153526,0.00649048803751599,-0.00525970969297973,0.008131265886372,0.00544404202680231,0.00160316670815696,-0.00630121823555107,-0.00183436303853971,-0.00927010262440244,0.00759978325310309
"2003-06-19",-0.00250809166216973,-0.0154562386430138,-0.00743210945800219,-0.0103627870355465,0.00501254182354441,-0.0118084576347155,-0.0117334679478663,-0.0194030146077701,0.0195296270214839,0.00587666770512543,-0.00944297623226814,-0.0659456762109156,0.00104579209979811,-0.0210534091978324,-0.0134141872914838,-0.025755796165611,-0.00717296074069332,-0.0149181616315248,0.00231570925559813,-0.00621957090568709,-0.00467509050384601,-0.0225989270500645,-0.0346426394306147,0.00821856209248547,-0.00833142376079102,-0.0163269749255222,0.0276260662749311,-0.0183797979133728,0.00179604022786341,0.00664139063537784,0.00121469799326774,-0.0199761329789261,0.00876649321218259,0.00337928289567901,-0.0071240833068691,-0.0336520037521218,-0.0457360093226842,-0.00906076872351062,-0.0064977808914441,-0.00896501521904999,-0.0287195505417313,0.000616142964655554,0.0392036265841785,-0.00804760028159056,-0.00116308059424975,0.0523375251082302,-0.0271509890659507,-0.0230239192708288,-0.00480322380694557,0.0277298509569507,-0.0095138138312769,-0.0609126817348893,-0.0338400869717682,-0.00141696802696825,0.0145025344237885,-0.0340955575339595,0.00532545653054916,-0.0124211102333285,-0.00586856144365894,0.0082151778253939,-0.0113515256558208,-0.0403280453869718,0.0182331376711437,-0.0419277136574209,0.00025606351785458,-0.017449549159034,-0.00349990635310377,-0.0143652486621236,0.0593229494232487,0.0108971177989942,-0.0139934908466342,-0.0156186619524948,0.0101632859260147,-0.00539921229059799,-0.0037278701140143,-0.0227002586605802,-0.0184620628397354,0.0046403795565023,-0.00641431414291573,0.00827861879886944,-0.0139976760575975,-0.0237659715974244,-0.0157690521182316,-0.0133081551525814,-0.00864010934430753,-0.0156989877327982,0.012870190520535,-0.0136701294477501,-0.00785687149522024,0.0324023397647134,-0.0179190737790433,-0.0322456804698213,-0.0513973833490102,-0.0217369179421507,-0.00101850288892781,-0.00683145139526838,-0.0230188421493404,-0.0160398256810366,0.00348640239667657,0.0106684413169236
"2003-06-20",-0.00480573025435829,-0.0104385436370218,-0.0343483446926359,0.000416579885216298,0.004489905272852,0.00962201237997171,0.00641713432063351,0.000783392127804077,0.019899211893153,-0.0197245300225167,-0.00418330570223355,0.00346021106489587,0.00313010101567642,0.0210534091978323,-0.00377061561901695,-0.0137230148081766,-0.00219332690152953,0.000500843144272883,0.00614913544034983,0.000948959553409113,-0.000937609087677893,-0.0277772485792807,-0.00378390192912876,-0.00967593422315512,0.00392930636945359,-0.0165978502567736,0.00723985062768718,0.0142320802056552,0.000815345590419121,-0.00902404603944546,-0.00547779823779301,0.0154552072561731,-0.0150756624054473,-0.00534094201782442,-0.00094125183419812,0.00320346283550482,0.0016406894574598,-0.0345713440650887,-0.00470465136016684,-0.0533852325648546,0.0050108338516138,-0.0217941378333298,0.00893057160339846,-0.0069498736675497,-0.00266356066700417,-0.0211859621330276,0.00685716972613705,-0.00454755968566303,-0.00111176593092615,-0.015559344540118,-0.000796918623660317,-0.0371255313033235,-0.00246153970444657,-0.00426284844932946,-0.00524938206415384,0.0038334484283821,-0.00859394866638307,0.00902890921044079,-0.00206216010623868,-0.0154257841925128,0.0198571054874556,0.028399474521698,-0.0167321617514274,-0.00328340126704215,-0.00642262982146845,0.0162131797581482,-0.0076254157742606,-0.0125745863940016,0.00144610299009034,0.00158478638557155,0.00104329691257767,0.00428388488921337,-0.0155541345608912,-0.0179481811891313,-0.0105597602150023,0,-0.00458713116618409,0.00921665510492405,0.00077189471124084,-0.00827861879886941,0.00743489587588489,-0.00698637328797993,0.0153343640001067,-0.0160775127479952,0.00450224137132075,-0.005553346338074,-0.00770222036209235,-0.0042299649277686,0.00204287247528105,0.000749906296860352,0.00762032101278749,0.00444445176042398,-0.0310102367425602,-0.000285428858795199,0.00609551497897733,-0.00444526898904016,-0.026745195599985,0.00279459893101593,-0.00232291718599066,-0.0018744147943503
